SYMBOL_NAME,Description,Sector,ISIN,SECURITY_ID,Status,UNDERLYING_SYMBOL,EXCHANGE,SEGMENT,INSTRUMENT_TYPE,SERIES,LOT_SIZE
1003SCL31P,SCL-10.03%-27-12-31-NCD,Unknown,,940023.0,NEW,1003SCL31P,BSE,E,EQUITY,F,1.0
1025SCL34U,SCL-10.25%-27-12-34-NCD,Unknown,,940025.0,NEW,1025SCL34U,BSE,E,EQUITY,F,1.0
1075SCL34T,SCL-10.75%-27-12-34-NCD,Unknown,,940027.0,NEW,1075SCL34T,BSE,E,EQUITY,F,1.0
98SCL34Z,SCL-9.8%-27-12-34-NCD,Unknown,,940029.0,NEW,98SCL34Z,BSE,E,EQUITY,F,1.0
1025SCL34Z,SCL-10.25%-27-12-34-NCD,Unknown,,940031.0,NEW,1025SCL34Z,BSE,E,EQUITY,F,1.0
95NHFL27,NHFL-9.5%-6-1-27-NCD,Unknown,,940033.0,NEW,95NHFL27,BSE,E,EQUITY,F,1.0
NHFL060125,NHFL-6-1-27-NCD,Unknown,,940035.0,NEW,NHFL060125,BSE,E,EQUITY,F,1.0
958NHFL28,NHFL-9.58%-6-1-28-NCD,Unknown,,940037.0,NEW,958NHFL28,BSE,E,EQUITY,F,1.0
10NHFL28,NHFL-10%-6-1-28-NCD,Unknown,,940039.0,NEW,10NHFL28,BSE,E,EQUITY,F,1.0
NHF060124,NHFL-6-1-28-NCD,Unknown,,940041.0,NEW,NHF060124,BSE,E,EQUITY,F,1.0
1003NHFL30,NHFL-10.03%-6-1-30-NCD,Unknown,,940043.0,NEW,1003NHFL30,BSE,E,EQUITY,F,1.0
1050NHFL30,NHFL-10.50%-6-1-30-NCD,Unknown,,940045.0,NEW,1050NHFL30,BSE,E,EQUITY,F,1.0
NHF060125,NHFL-6-1-30-NCD,Unknown,,940047.0,NEW,NHF060125,BSE,E,EQUITY,F,1.0
1049NHFL35,NHFL-10.49%-6-1-35-NCD,Unknown,,940049.0,NEW,1049NHFL35,BSE,E,EQUITY,F,1.0
11NHFL35,NHFL-11%-6-1-35-NCD,Unknown,,940051.0,NEW,11NHFL35,BSE,E,EQUITY,F,1.0
9MFLIII27,MFLIII-9%-10-1-27-NCD,Unknown,,940053.0,NEW,9MFLIII27,BSE,E,EQUITY,F,1.0
925MFL28,MFLIII-9.25%-10-1-28-NCD,Unknown,,940055.0,NEW,925MFL28,BSE,E,EQUITY,F,1.0
945MFL30,MFLIII-9.45%-10-1-30-NCD,Unknown,,940057.0,NEW,945MFL30,BSE,E,EQUITY,F,1.0
965MFL31,MFLIII-9.65%-10-1-31-NCD,Unknown,,940059.0,NEW,965MFL31,BSE,E,EQUITY,F,1.0
940MFL27,MFLIII-9.40%-10-1-27-NCD,Unknown,,940061.0,NEW,940MFL27,BSE,E,EQUITY,F,1.0
965MFL28,MFLIII-9.65%-10-1-28-NCD,Unknown,,940063.0,NEW,965MFL28,BSE,E,EQUITY,F,1.0
990MFL30,MFLIII-9.90%-10-1-30-NCD,Unknown,,940065.0,NEW,990MFL30,BSE,E,EQUITY,F,1.0
1010MFL31,MFLIII-10.10%-10-1-31-NCD,Unknown,,940067.0,NEW,1010MFL31,BSE,E,EQUITY,F,1.0
MFL100125,MFLIII-10-1-27-NCD,Unknown,,940069.0,NEW,MFL100125,BSE,E,EQUITY,F,1.0
MFL10125,MFLIII-10-1-28-NCD,Unknown,,940071.0,NEW,MFL10125,BSE,E,EQUITY,F,1.0
MFL10125A,MFLIII-10-1-30-NCD,Unknown,,940073.0,NEW,MFL10125A,BSE,E,EQUITY,F,1.0
MFL10125B,MFLIII-10-1-31-NCD,Unknown,,940075.0,NEW,MFL10125B,BSE,E,EQUITY,F,1.0
MFL10125C,MFLIII-10-9-32-NCD,Unknown,,940077.0,NEW,MFL10125C,BSE,E,EQUITY,F,1.0
95CCIL26,CCIL-9.5%-19-1-26-NCD,Unknown,,940079.0,NEW,95CCIL26,BSE,E,EQUITY,F,1.0
1075CCI26A,CCIL-10.75%-16-7-26-NCD,Unknown,,940081.0,NEW,1075CCI26A,BSE,E,EQUITY,F,1.0
11CCIL27B,CCIL-11%-16-1-27-NCD,Unknown,,940083.0,NEW,11CCIL27B,BSE,E,EQUITY,F,1.0
12CCIL30C,CCIL-12%-16-1-30-NCD,Unknown,,940085.0,NEW,12CCIL30C,BSE,E,EQUITY,F,1.0
1115CCI28D,CCIL-11.15%-17-1-28-NCD,Unknown,,940087.0,NEW,1115CCI28D,BSE,E,EQUITY,F,1.0
121CCIL30E,CCIL-12.1%-16-1-30-NCD,Unknown,,940089.0,NEW,121CCIL30E,BSE,E,EQUITY,F,1.0
CCIL170125,CCIL-19-1-26-NCD,Unknown,,940091.0,NEW,CCIL170125,BSE,E,EQUITY,F,1.0
CCI170125A,CCIL-16-1-27-NCD,Unknown,,940093.0,NEW,CCI170125A,BSE,E,EQUITY,F,1.0
CCI170125B,CCIL-16-11-30-NCD,Unknown,,940095.0,NEW,CCI170125B,BSE,E,EQUITY,F,1.0
950EFSL27,EFSL-9.50%-24-1-27-NCD,Unknown,,940097.0,NEW,950EFSL27,BSE,E,EQUITY,F,1.0
EFSL240125,EFSL-24-1-27-NCD,Unknown,,940099.0,NEW,EFSL240125,BSE,E,EQUITY,F,1.0
957EFSL28,EFSL-9.57%-24-1-28-NCD,Unknown,,940101.0,NEW,957EFSL28,BSE,E,EQUITY,F,1.0
10EFSL28,EFSL-10%-24-1-28-NCD,Unknown,,940103.0,NEW,10EFSL28,BSE,E,EQUITY,F,1.0
EFSL24125,EFSL-24-1-28-NCD,Unknown,,940105.0,NEW,EFSL24125,BSE,E,EQUITY,F,1.0
1004EFSL30,EFSL-10.04%-24-1-30-NCD,Unknown,,940107.0,NEW,1004EFSL30,BSE,E,EQUITY,F,1.0
1050EFSL30,EFSL-10.50%-24-1-30-NCD,Unknown,,940109.0,NEW,1050EFSL30,BSE,E,EQUITY,F,1.0
EFSL24125A,EFSL-24-1-30-NCD,Unknown,,940111.0,NEW,EFSL24125A,BSE,E,EQUITY,F,1.0
105EFSL30,EFSL-10.5%-24-1-30-STAGRD,Unknown,,940113.0,NEW,105EFSL30,BSE,E,EQUITY,F,1.0
1049EFSL35,EFSL-10.49%-24-1-35-NCD,Unknown,,940115.0,NEW,1049EFSL35,BSE,E,EQUITY,F,1.0
11EFSL35,EFSL-11%-24-1-35-NCD,Unknown,,940117.0,NEW,11EFSL35,BSE,E,EQUITY,F,1.0
11EFSL35A,EFSL-11%-24-1-35-STAGRD R,Unknown,,940119.0,NEW,11EFSL35A,BSE,E,EQUITY,F,1.0
11ICLFL26A,ICLFL-11%-27-2-26-NCD,Unknown,,940121.0,NEW,11ICLFL26A,BSE,E,EQUITY,F,1.0
1150ICLF27,ICLFL-11.50%-27-1-27-NCD,Unknown,,940123.0,NEW,1150ICLF27,BSE,E,EQUITY,F,1.0
12ICLFL28,ICLFL-12%-27-1-28-NCD,Unknown,,940125.0,NEW,12ICLFL28,BSE,E,EQUITY,F,1.0
1250ICLF30,ICLFL-12.50%-27-1-30-NCD,Unknown,,940127.0,NEW,1250ICLF30,BSE,E,EQUITY,F,1.0
ICLFL27125,ICLFL-27-2-26-NCD,Unknown,,940129.0,NEW,ICLFL27125,BSE,E,EQUITY,F,1.0
ICLF27125,ICLFL-27-1-27-NCD,Unknown,,940131.0,NEW,ICLF27125,BSE,E,EQUITY,F,1.0
ICLF27125A,ICLFL-27-1-28-NCD,Unknown,,940133.0,NEW,ICLF27125A,BSE,E,EQUITY,F,1.0
1175ICLF27,ICLFL-11.75%-27-1-27-NCD,Unknown,,940135.0,NEW,1175ICLF27,BSE,E,EQUITY,F,1.0
1225ICLF28,ICLFL-12.25%-27-1-28-NCD,Unknown,,940137.0,NEW,1225ICLF28,BSE,E,EQUITY,F,1.0
ICLF27125B,ICLFL-27-9-30-NCD,Unknown,,940139.0,NEW,ICLF27125B,BSE,E,EQUITY,F,1.0
10MML26,MML-10%-5-3-26-NCD,Unknown,,940141.0,NEW,10MML26,BSE,E,EQUITY,F,1.0
MML290125,MML-5-3-26-NCD,Unknown,,940143.0,NEW,MML290125,BSE,E,EQUITY,F,1.0
1015MML26,MML-10.15%-29-9-26-NCD,Unknown,,940145.0,NEW,1015MML26,BSE,E,EQUITY,F,1.0
MML290125A,MML-29-9-26-NCD,Unknown,,940147.0,NEW,MML290125A,BSE,E,EQUITY,F,1.0
1075MML28,MML-10.75%-29-1-28-NCD,Unknown,,940149.0,NEW,1075MML28,BSE,E,EQUITY,F,1.0
MML290125B,MML-29-1-28-NCD,Unknown,,940151.0,NEW,MML290125B,BSE,E,EQUITY,F,1.0
11MML30,MML--29-1-30-NCD,Unknown,,940153.0,NEW,11MML30,BSE,E,EQUITY,F,1.0
MML290125C,MML-29-1-30-NCD,Unknown,,940155.0,NEW,MML290125C,BSE,E,EQUITY,F,1.0
MML290125D,MML-27-2-31-NCD,Unknown,,940157.0,NEW,MML290125D,BSE,E,EQUITY,F,1.0
9MFLIV27,MFLIV-9%-24-2-27-NCD,Unknown,,940159.0,NEW,9MFLIV27,BSE,E,EQUITY,F,1.0
925MFLIV28,MFLIV-9.25%-24-2-28-NCD,Unknown,,940161.0,NEW,925MFLIV28,BSE,E,EQUITY,F,1.0
945MFLIV30,MFLIV-9.45%-24-2-30-NCD,Unknown,,940163.0,NEW,945MFLIV30,BSE,E,EQUITY,F,1.0
965MFLIV31,MFLIV-9.65%-24-2-31-NCD,Unknown,,940165.0,NEW,965MFLIV31,BSE,E,EQUITY,F,1.0
930MFLIV26,MFLIV-9.30%-24-8-26-NCD,Unknown,,940167.0,NEW,930MFLIV26,BSE,E,EQUITY,F,1.0
940MFLIV27,MFLIV-9.40%-24-2-27-NCD,Unknown,,940169.0,NEW,940MFLIV27,BSE,E,EQUITY,F,1.0
965MFLIV28,MFLIV-9.65%-24-2-28-NCD,Unknown,,940171.0,NEW,965MFLIV28,BSE,E,EQUITY,F,1.0
990MFLIV30,MFLIV-9.90%-24-2-30-NCD,Unknown,,940173.0,NEW,990MFLIV30,BSE,E,EQUITY,F,1.0
101MFLIV31,MFLIV-10.10%-24-2-31-NCD,Unknown,,940175.0,NEW,101MFLIV31,BSE,E,EQUITY,F,1.0
MFLIV24225,MFLIV-24-8-26-NCD,Unknown,,940177.0,NEW,MFLIV24225,BSE,E,EQUITY,F,1.0
MFL24225A,MFLIV-24-2-27-NCD,Unknown,,940179.0,NEW,MFL24225A,BSE,E,EQUITY,F,1.0
MFL24225B,MFLIV-24-2-28-NCD,Unknown,,940181.0,NEW,MFL24225B,BSE,E,EQUITY,F,1.0
MFL24225C,MFLIV-24-2-30-NCD,Unknown,,940183.0,NEW,MFL24225C,BSE,E,EQUITY,F,1.0
MFL24225D,MFLIV-24-2-31-NCD,Unknown,,940185.0,NEW,MFL24225D,BSE,E,EQUITY,F,1.0
925SCL27A,SCL-9.25%-19-03-27-NCD,Unknown,,940187.0,NEW,925SCL27A,BSE,E,EQUITY,F,1.0
965SCL27,SCL-9.65%-19-03-27-NCD,Unknown,,940189.0,NEW,965SCL27,BSE,E,EQUITY,F,1.0
925SCL27B,SCL-9.25%-19-03-27-NCD,Unknown,,940191.0,NEW,925SCL27B,BSE,E,EQUITY,F,1.0
SCL19325,SCL-19-03-27-NCD,Unknown,,940193.0,NEW,SCL19325,BSE,E,EQUITY,F,1.0
SCL19325A,SCL-19-03-27-NCD,Unknown,,940195.0,NEW,SCL19325A,BSE,E,EQUITY,F,1.0
940SCL28,SCL-9.40%-19-03-28-NCD,Unknown,,940197.0,NEW,940SCL28,BSE,E,EQUITY,F,1.0
990SCL28,SCL-9.90%-19-03-28-NCD,Unknown,,940199.0,NEW,990SCL28,BSE,E,EQUITY,F,1.0
902SCL28,SCL-9.02%-19-03-28-NCD,Unknown,,940201.0,NEW,902SCL28,BSE,E,EQUITY,F,1.0
948SCL28,SCL-9.48%-19-03-28-NCD,Unknown,,940203.0,NEW,948SCL28,BSE,E,EQUITY,F,1.0
SCL190325,SCL-19-03-28-NCD,Unknown,,940205.0,NEW,SCL190325,BSE,E,EQUITY,F,1.0
SCL190325A,SCL-19-03-28-NCD,Unknown,,940207.0,NEW,SCL190325A,BSE,E,EQUITY,F,1.0
1015SCL30,SCL-10.15%-19-03-30-NCD,Unknown,,940209.0,NEW,1015SCL30,BSE,E,EQUITY,F,1.0
971SCL30,SCL-9.71-19-03-30-NCD,Unknown,,940211.0,NEW,971SCL30,BSE,E,EQUITY,F,1.0
1050SCL32,SCL-10.50%-19-03-32-NCD,Unknown,,940213.0,NEW,1050SCL32,BSE,E,EQUITY,F,1.0
1003SCL32,SCL-10.03%-19-03-32-NCD,Unknown,,940215.0,NEW,1003SCL32,BSE,E,EQUITY,F,1.0
1025SCL35,SCL-10.25%-19-03-35-NCD,Unknown,,940217.0,NEW,1025SCL35,BSE,E,EQUITY,F,1.0
1075SCL35,SCL-10.75%-19-03-35-NCD,Unknown,,940219.0,NEW,1075SCL35,BSE,E,EQUITY,F,1.0
980SCL35,SCL-9.80%-19-3-35-NCD,Unknown,,940221.0,NEW,980SCL35,BSE,E,EQUITY,F,1.0
1025SCL35A,SCL-10.25%-19-3-35-NCD,Unknown,,940223.0,NEW,1025SCL35A,BSE,E,EQUITY,F,1.0
971SCL30A,SCL-9.71%-19-3-30-NCD,Unknown,,940225.0,NEW,971SCL30A,BSE,E,EQUITY,F,1.0
13PCL30,PCL-13%-20-3-30-NCD,Unknown,,940227.0,NEW,13PCL30,BSE,E,EQUITY,F,1.0
95NHFL27A,NHFL-9.5%-3-4-27-NCD,Unknown,,940229.0,NEW,95NHFL27A,BSE,E,EQUITY,F,1.0
9SFL27A,SFL-9%-4-4-27-NCD,Unknown,,940231.0,NEW,9SFL27A,BSE,E,EQUITY,F,1.0
NHFL030425,NHFL-3-4-27-NCD,Unknown,,940233.0,NEW,NHFL030425,BSE,E,EQUITY,F,1.0
958NHFL28B,NHFL-9.58%-3-4-28-NCD,Unknown,,940235.0,NEW,958NHFL28B,BSE,E,EQUITY,F,1.0
SFL040425B,SFL-4-4-27-NCD,Unknown,,940237.0,NEW,SFL040425B,BSE,E,EQUITY,F,1.0
10NHFL28A,NHFL-10%-3-4-28-NCD,Unknown,,940239.0,NEW,10NHFL28A,BSE,E,EQUITY,F,1.0
925SFL28C,SFL-9.25%-4-4-28-NCD,Unknown,,940241.0,NEW,925SFL28C,BSE,E,EQUITY,F,1.0
NHF030425,NHFL-3-4-28-NCD,Unknown,,940243.0,NEW,NHF030425,BSE,E,EQUITY,F,1.0
1003NHF30,NHFL-10.03%-3-4-30-NCD,Unknown,,940245.0,NEW,1003NHF30,BSE,E,EQUITY,F,1.0
1050NHF30,NHFL-10.50%-3-4-30-NCD,Unknown,,940247.0,NEW,1050NHF30,BSE,E,EQUITY,F,1.0
SFL040425D,SFL-4-4-28-NCD,Unknown,,940249.0,NEW,SFL040425D,BSE,E,EQUITY,F,1.0
1025SFL30E,SFL-10.25%-4-4-30-NCD,Unknown,,940251.0,NEW,1025SFL30E,BSE,E,EQUITY,F,1.0
NHF030425A,NHFL-3-4-30-NCD,Unknown,,940253.0,NEW,NHF030425A,BSE,E,EQUITY,F,1.0
1049NHF35,NHFL-10.49%-3-4-35-NCD,Unknown,,940255.0,NEW,1049NHF35,BSE,E,EQUITY,F,1.0
SFL040425F,SFL-4-4-30-NCD,Unknown,,940257.0,NEW,SFL040425F,BSE,E,EQUITY,F,1.0
SFL040425G,SFL-4-5-32-NCD,Unknown,,940259.0,NEW,SFL040425G,BSE,E,EQUITY,F,1.0
11NHFL35A,NHFL-11%-3-4-35-NCD,Unknown,,940261.0,NEW,11NHFL35A,BSE,E,EQUITY,F,1.0
KFL150425,KFL-14-10-26-NCD,Unknown,,940263.0,NEW,KFL150425,BSE,E,EQUITY,F,1.0
95KFL27B,KFL-9.5%-14-4-27-NCD,Unknown,,940265.0,NEW,95KFL27B,BSE,E,EQUITY,F,1.0
KFL150425A,KFL-14-4-28-NCD,Unknown,,940267.0,NEW,KFL150425A,BSE,E,EQUITY,F,1.0
10KFL28B,KFL-10%-14-4-28-NCD,Unknown,,940269.0,NEW,10KFL28B,BSE,E,EQUITY,F,1.0
KFL150425B,KFL-14-7-28-NCD,Unknown,,940271.0,NEW,KFL150425B,BSE,E,EQUITY,F,1.0
1025KFL30,KFL-10.25%-14-4-30-NCD,Unknown,,940273.0,NEW,1025KFL30,BSE,E,EQUITY,F,1.0
KFL150425C,KFL-14-4-29-NCD,Unknown,,940275.0,NEW,KFL150425C,BSE,E,EQUITY,F,1.0
KFL150425D,KFL-14-4-32-NCD,Unknown,,940277.0,NEW,KFL150425D,BSE,E,EQUITY,F,1.0
10MML26A,MML-10%-26-05-26-NCD,Unknown,,940279.0,NEW,10MML26A,BSE,E,EQUITY,F,1.0
MML21425,MML-26-05-26-NCD,Unknown,,940281.0,NEW,MML21425,BSE,E,EQUITY,F,1.0
1075MML28A,MML-10.75%-20-04-28-NCD,Unknown,,940283.0,NEW,1075MML28A,BSE,E,EQUITY,F,1.0
MML210425,MML-20-4-28-NCD,Unknown,,940285.0,NEW,MML210425,BSE,E,EQUITY,F,1.0
MML21425A,MML-20-05-31-NCD,Unknown,,940287.0,NEW,MML21425A,BSE,E,EQUITY,F,1.0
9IIFL26,IIFL-9%-21-7-26-NCD,Unknown,,940289.0,NEW,9IIFL26,BSE,E,EQUITY,F,1.0
IIFL210425,IIFL-21-7-26-NCD,Unknown,,940291.0,NEW,IIFL210425,BSE,E,EQUITY,F,1.0
930IIFL27,IIFL-9.30%-21-4-27-NCD,Unknown,,940293.0,NEW,930IIFL27,BSE,E,EQUITY,F,1.0
IIFL21425,IIFL-21-4-27-NCD,Unknown,,940295.0,NEW,IIFL21425,BSE,E,EQUITY,F,1.0
935IIFL28,IIFL-9.35%-21-4-28-NCD,Unknown,,940297.0,NEW,935IIFL28,BSE,E,EQUITY,F,1.0
975IIFL28,IIFL-9.75%-21-4-28-NCD,Unknown,,940299.0,NEW,975IIFL28,BSE,E,EQUITY,F,1.0
IIFL21425A,IIFL-21-4-28-NCD,Unknown,,940301.0,NEW,IIFL21425A,BSE,E,EQUITY,F,1.0
960IIFL30,IIFL-9.60%-21-4-30-NCD,Unknown,,940303.0,NEW,960IIFL30,BSE,E,EQUITY,F,1.0
1025IIFL30,IIFL-10.25%-21-4-30-NCD,Unknown,,940305.0,NEW,1025IIFL30,BSE,E,EQUITY,F,1.0
10UCL26,UCL-10%-24-10-26-NCD,Unknown,,940307.0,NEW,10UCL26,BSE,E,EQUITY,F,1.0
1039UCL26,UCL-10.39%-24-10-26-NCD,Unknown,,940309.0,NEW,1039UCL26,BSE,E,EQUITY,F,1.0
1015UCL27,UCL-10.15%-24-04-27-NCD,Unknown,,940311.0,NEW,1015UCL27,BSE,E,EQUITY,F,1.0
1025UCL27A,UCL-10.25%-24-10-27-NCD,Unknown,,940313.0,NEW,1025UCL27A,BSE,E,EQUITY,F,1.0
1050UCL28,UCL-10.50%-24-10-28-NCD,Unknown,,940315.0,NEW,1050UCL28,BSE,E,EQUITY,F,1.0
10SMCGSL27,SMCGSL-10%-24-04-27-NCD,Unknown,,940317.0,NEW,10SMCGSL27,BSE,E,EQUITY,F,1.0
SMCG240425,SMCGSL-24-04-27-NCD,Unknown,,940319.0,NEW,SMCG240425,BSE,E,EQUITY,F,1.0
1025SMCGS28,SMCGSL-10.25%24-04-28-NCD,Unknown,,940321.0,NEW,1025SMCGS28,BSE,E,EQUITY,F,1.0
SMCGS24425,SMCGSL-24-04-28-NCD,Unknown,,940323.0,NEW,SMCGS24425,BSE,E,EQUITY,F,1.0
1003SMCG30,SMCGSL-10.03%-24-04-30-NC,Unknown,,940325.0,NEW,1003SMCG30,BSE,E,EQUITY,F,1.0
1050SMCG30,SMCGSL-10.50%-24-04-30-NC,Unknown,,940327.0,NEW,1050SMCG30,BSE,E,EQUITY,F,1.0
950EFSL27A,EFSL-9.50%-30-04-27-NCD,Unknown,,940329.0,NEW,950EFSL27A,BSE,E,EQUITY,F,1.0
EFSL30425,EFSL-30-04-27-NCD,Unknown,,940331.0,NEW,EFSL30425,BSE,E,EQUITY,F,1.0
957EFSL28B,EFSL-9.57%-30-04-28-NCD,Unknown,,940333.0,NEW,957EFSL28B,BSE,E,EQUITY,F,1.0
10EFSL28C,EFSL-10%-30-04-28-NCD,Unknown,,940335.0,NEW,10EFSL28C,BSE,E,EQUITY,F,1.0
EFSL300425,EFSL-30-04-28-NCD,Unknown,,940337.0,NEW,EFSL300425,BSE,E,EQUITY,F,1.0
1004EFS30D,EFSL-10.04%-30-04-30-NCD,Unknown,,940339.0,NEW,1004EFS30D,BSE,E,EQUITY,F,1.0
1050EFS30E,EFSL-10.50%-30-04-30-NCD,Unknown,,940341.0,NEW,1050EFS30E,BSE,E,EQUITY,F,1.0
EFSL30425A,EFSL-30-04-30-NCD,Unknown,,940343.0,NEW,EFSL30425A,BSE,E,EQUITY,F,1.0
1050EFS30F,EFSL-10.50%-30-04-30-NCD,Unknown,,940345.0,NEW,1050EFS30F,BSE,E,EQUITY,F,1.0
1049EFS35F,EFSL-10.49%-30-04-35-NCD,Unknown,,940347.0,NEW,1049EFS35F,BSE,E,EQUITY,F,1.0
11EFSL35G,EFSL-11%-30-04-35-NCD,Unknown,,940349.0,NEW,11EFSL35G,BSE,E,EQUITY,F,1.0
11EFSL35H,EFSL-11%-30-04-35-NCD,Unknown,,940351.0,NEW,11EFSL35H,BSE,E,EQUITY,F,1.0
MMFL130525,MMFL-12-11-26-NCD,Unknown,,940353.0,NEW,MMFL130525,BSE,E,EQUITY,F,1.0
95MMFL27,MMFL-9.5%-12-5-27-NCD,Unknown,,940355.0,NEW,95MMFL27,BSE,E,EQUITY,F,1.0
10MMFL28A,MMFL-10%-12-5-28-NCD,Unknown,,940357.0,NEW,10MMFL28A,BSE,E,EQUITY,F,1.0
1025MMFL29,MMFL-10.25%-12-5-29-NCD,Unknown,,940359.0,NEW,1025MMFL29,BSE,E,EQUITY,F,1.0
1050MMFL30,MMFL-10.50%-12-5-30-NCD,Unknown,,940361.0,NEW,1050MMFL30,BSE,E,EQUITY,F,1.0
1075MMFL30,MMFL-10.75%-12-5-30-NCD,Unknown,,940363.0,NEW,1075MMFL30,BSE,E,EQUITY,F,1.0
11ICLFL26B,ICLFL-11%-16-06-26-NCD,Unknown,,940365.0,NEW,11ICLFL26B,BSE,E,EQUITY,F,1.0
1150ICL27C,ICLFL-11.50%-16-05-27-NCD,Unknown,,940367.0,NEW,1150ICL27C,BSE,E,EQUITY,F,1.0
12ICLFL28D,ICLFL-12%-16-05-28-NCD,Unknown,,940369.0,NEW,12ICLFL28D,BSE,E,EQUITY,F,1.0
1250ICL30E,ICLFL-12.50%-16-05-30-NCD,Unknown,,940371.0,NEW,1250ICL30E,BSE,E,EQUITY,F,1.0
ICLFL16525,ICLFL-16-06-26-NCD,Unknown,,940373.0,NEW,ICLFL16525,BSE,E,EQUITY,F,1.0
ICLF16525,ICLFL-16-05-27-NCD,Unknown,,940375.0,NEW,ICLF16525,BSE,E,EQUITY,F,1.0
ICLF16525A,ICLFL-16-05-28-NCD,Unknown,,940377.0,NEW,ICLF16525A,BSE,E,EQUITY,F,1.0
1175ICL27F,ICLFL-11.75%-16-05-27-NCD,Unknown,,940379.0,NEW,1175ICL27F,BSE,E,EQUITY,F,1.0
1225ICL28G,ICLFL-12.25%-16-05-28-NCD,Unknown,,940381.0,NEW,1225ICL28G,BSE,E,EQUITY,F,1.0
ICLF160525,ICLFL-16-01-31-NCD,Unknown,,940383.0,NEW,ICLF160525,BSE,E,EQUITY,F,1.0
9MFL27B,MFL-9%-19-5-27-NCD,Unknown,,940385.0,NEW,9MFL27B,BSE,E,EQUITY,F,1.0
925MFL28A,MFL-9.25%-19-5-28-NCD,Unknown,,940387.0,NEW,925MFL28A,BSE,E,EQUITY,F,1.0
945MFL30A,MFL-9.45%-19-5-30-NCD,Unknown,,940389.0,NEW,945MFL30A,BSE,E,EQUITY,F,1.0
955MFL31,MFL-9.55%-19-5-31-NCD,Unknown,,940391.0,NEW,955MFL31,BSE,E,EQUITY,F,1.0
94MFL27B,MFL-9.4%-19-5-27-NCD,Unknown,,940393.0,NEW,94MFL27B,BSE,E,EQUITY,F,1.0
965MFL28A,MFL-9.65%-19-5-28-NCD,Unknown,,940395.0,NEW,965MFL28A,BSE,E,EQUITY,F,1.0
99MFL30,MFL-9.9%-17-5-30-NCD,Unknown,,940397.0,NEW,99MFL30,BSE,E,EQUITY,F,1.0
10MFL31,MFL-10%-19-5-31-NCD,Unknown,,940399.0,NEW,10MFL31,BSE,E,EQUITY,F,1.0
MFL190525,MFL-19-5-27-NCD,Unknown,,940401.0,NEW,MFL190525,BSE,E,EQUITY,F,1.0
MFL190525A,MFL-19-5-28-NCD,Unknown,,940403.0,NEW,MFL190525A,BSE,E,EQUITY,F,1.0
MFL190525B,MFL-19-5-30-NCD,Unknown,,940405.0,NEW,MFL190525B,BSE,E,EQUITY,F,1.0
MFL190525C,MFL-19-5-31-NCD,Unknown,,940407.0,NEW,MFL190525C,BSE,E,EQUITY,F,1.0
105CCIL26A,CCIL-10.5%19-12-26-NCD,Unknown,,940409.0,NEW,105CCIL26A,BSE,E,EQUITY,F,1.0
109CCIL27B,CCIL-10.9%-19-6-27-NCD,Unknown,,940411.0,NEW,109CCIL27B,BSE,E,EQUITY,F,1.0
113CCIL28C,CCIL-11.3%-20-6-28-NCD,Unknown,,940413.0,NEW,113CCIL28C,BSE,E,EQUITY,F,1.0
12CCIL30D,CCIL-12%-19-6-30-NCD,Unknown,,940415.0,NEW,12CCIL30D,BSE,E,EQUITY,F,1.0
CCIL20625E,CCIL-21-6-26-NCD,Unknown,,940417.0,NEW,CCIL20625E,BSE,E,EQUITY,F,1.0
CCIL20625F,CCIL-19-6-27-NCD,Unknown,,940419.0,NEW,CCIL20625F,BSE,E,EQUITY,F,1.0
CCIL20625G,CCIL-19-4-31-NCD,Unknown,,940421.0,NEW,CCIL20625G,BSE,E,EQUITY,F,1.0
925NHFL27,NHFL-9.25%-02-07-27-NCD,Unknown,,940423.0,NEW,925NHFL27,BSE,E,EQUITY,F,1.0
NHFL2725,NHFL-02-07-27-NCD,Unknown,,940425.0,NEW,NHFL2725,BSE,E,EQUITY,F,1.0
957NHFL28,NHFL-9.57%-02-07-28-NCD,Unknown,,940427.0,NEW,957NHFL28,BSE,E,EQUITY,F,1.0
10NHFL28B,NHFL-10%-02-07-28-NCD,Unknown,,940429.0,NEW,10NHFL28B,BSE,E,EQUITY,F,1.0
NHFL02725,NHFL-02-07-28-NCD,Unknown,,940431.0,NEW,NHFL02725,BSE,E,EQUITY,F,1.0
985NHFL30,NHFL-9.85%-02-07-30-NCD,Unknown,,940433.0,NEW,985NHFL30,BSE,E,EQUITY,F,1.0
1030NHFL30,NHFL-10.30%-02-07-30-NCD,Unknown,,940435.0,NEW,1030NHFL30,BSE,E,EQUITY,F,1.0
NHFL20725,NHFL-02-07-30-NCD,Unknown,,940437.0,NEW,NHFL20725,BSE,E,EQUITY,F,1.0
1025NHFL35,NHFL-10.25%-02-07-35-NCD,Unknown,,940439.0,NEW,1025NHFL35,BSE,E,EQUITY,F,1.0
1075MHFL35,NHFL-10.75%-02-07-35-NCD,Unknown,,940441.0,NEW,1075MHFL35,BSE,E,EQUITY,F,1.0
885MFCL27,MFCL-8.85%-16-7-27-NCD,Unknown,,940443.0,NEW,885MFCL27,BSE,E,EQUITY,F,1.0
905MFCL28,MFCL-9.05%-16-7-28-NCD,Unknown,,940445.0,NEW,905MFCL28,BSE,E,EQUITY,F,1.0
